docname,topic,proportion
cv184_26935.txt,001,0.60622
cv184_26935.txt,004,0.14344
cv184_26935.txt,008,0.121026
cv184_26935.txt,006,0.078796
cv184_26935.txt,003,0.050518
cv282_6833.txt,000,0.664006
cv282_6833.txt,006,0.335994
cv238_14285.txt,001,0.796973
cv238_14285.txt,002,0.203027
cv110_27832.txt,000,0.970128
cv110_27832.txt,002,0.029872
cv237_20635.txt,002,0.551845
cv237_20635.txt,003,0.437531
cv237_20635.txt,000,0.010624
cv275_28725.txt,002,0.794008
cv275_28725.txt,003,0.101393
cv275_28725.txt,001,0.05695
cv275_28725.txt,000,0.047649
cv181_16083.txt,003,0.891497
cv181_16083.txt,002,0.060423
cv181_16083.txt,006,0.041399
cv181_16083.txt,000,0.006681
cv123_12165.txt,001,0.370096
cv123_12165.txt,003,0.295211
cv123_12165.txt,000,0.186026
cv123_12165.txt,007,0.108731
cv123_12165.txt,005,0.039937
cv078_16506.txt,003,0.753384
cv078_16506.txt,000,0.131599
cv078_16506.txt,008,0.101369
cv078_16506.txt,005,0.013648
cv096_12262.txt,002,0.734051
cv096_12262.txt,004,0.205155
cv096_12262.txt,006,0.060794
cv230_7913.txt,001,0.600706
cv230_7913.txt,000,0.249677
cv230_7913.txt,008,0.097217
cv230_7913.txt,006,0.0524
cv242_11354.txt,009,1.0
cv277_20467.txt,004,0.736502
cv277_20467.txt,001,0.164334
cv277_20467.txt,006,0.099165
cv236_12427.txt,002,0.612607
cv236_12427.txt,003,0.166174
cv236_12427.txt,004,0.137293
cv236_12427.txt,000,0.083926
cv339_22452.txt,003,0.444986
cv339_22452.txt,001,0.284835
cv339_22452.txt,004,0.270179
cv017_23487.txt,001,0.752896
cv017_23487.txt,003,0.171969
cv017_23487.txt,008,0.075136
cv085_15286.txt,002,0.903388
cv085_15286.txt,003,0.073026
cv085_15286.txt,000,0.023586
cv201_7421.txt,006,1.0
cv024_7033.txt,002,0.732884
cv024_7033.txt,000,0.133243
cv024_7033.txt,006,0.06833
cv024_7033.txt,003,0.04362
cv024_7033.txt,007,0.021923
cv132_5423.txt,001,0.764226
cv132_5423.txt,002,0.235774
cv259_11827.txt,000,0.676172
cv259_11827.txt,002,0.213678
cv259_11827.txt,003,0.11015
cv319_16459.txt,003,0.86148
cv319_16459.txt,000,0.13852
cv128_29444.txt,007,1.0
cv149_17084.txt,004,0.448387
cv149_17084.txt,002,0.43544
cv149_17084.txt,006,0.064491
cv149_17084.txt,001,0.051681
cv182_7791.txt,003,0.363345
cv182_7791.txt,000,0.295658
cv182_7791.txt,001,0.271479
cv182_7791.txt,002,0.039535
cv182_7791.txt,006,0.029983
cv301_13010.txt,002,0.718693
cv301_13010.txt,003,0.190753
cv301_13010.txt,000,0.090554
cv240_15948.txt,003,0.75729
cv240_15948.txt,002,0.24271
cv172_12037.txt,003,0.505843
cv172_12037.txt,004,0.30048
cv172_12037.txt,000,0.120708
cv172_12037.txt,002,0.054905
cv172_12037.txt,008,0.018064
cv350_22139.txt,004,0.693887
cv350_22139.txt,003,0.306113
cv008_29326.txt,000,0.487783
cv008_29326.txt,002,0.258978
cv008_29326.txt,003,0.172539
cv008_29326.txt,001,0.0807
cv341_25667.txt,002,0.340332
cv341_25667.txt,000,0.296529
cv341_25667.txt,004,0.214846
cv341_25667.txt,003,0.132205
cv341_25667.txt,001,0.016088
cv087_2145.txt,001,0.662527
cv087_2145.txt,003,0.272642
cv087_2145.txt,009,0.064831
cv321_14191.txt,001,0.873249
cv321_14191.txt,002,0.126751
cv104_19176.txt,002,0.602384
cv104_19176.txt,005,0.38992
cv104_19176.txt,001,0.007696
cv071_12969.txt,003,0.425556
cv071_12969.txt,002,0.381587
cv071_12969.txt,007,0.103938
cv071_12969.txt,000,0.055621
cv071_12969.txt,006,0.033298
cv376_20883.txt,003,0.549837
cv376_20883.txt,002,0.450163
cv356_26170.txt,001,0.501361
cv356_26170.txt,000,0.222938
cv356_26170.txt,002,0.178614
cv356_26170.txt,003,0.074265
cv356_26170.txt,006,0.022821
cv265_11625.txt,002,0.554481
cv265_11625.txt,003,0.236624
cv265_11625.txt,000,0.208895
cv340_14776.txt,006,0.873953
cv340_14776.txt,007,0.126047
cv345_9966.txt,002,0.684901
cv345_9966.txt,003,0.187299
cv345_9966.txt,005,0.1278
cv070_13249.txt,001,0.473643
cv070_13249.txt,003,0.240796
cv070_13249.txt,002,0.097246
cv070_13249.txt,000,0.088504
cv070_13249.txt,004,0.056305
cv070_13249.txt,006,0.02773
cv070_13249.txt,007,0.015776
cv269_23018.txt,001,0.48041
cv269_23018.txt,000,0.252183
cv269_23018.txt,003,0.204504
cv269_23018.txt,002,0.062903
cv164_23451.txt,002,0.831059
cv164_23451.txt,000,0.168941
cv266_26644.txt,000,0.722964
cv266_26644.txt,002,0.072827
cv266_26644.txt,004,0.058054
cv266_26644.txt,003,0.054705
cv266_26644.txt,006,0.0471
cv266_26644.txt,008,0.034008
cv266_26644.txt,001,0.010343
cv262_13812.txt,001,0.876647
cv262_13812.txt,005,0.123353
cv144_5010.txt,000,0.555878
cv144_5010.txt,002,0.444122
cv342_20917.txt,003,0.870048
cv342_20917.txt,001,0.114733
cv342_20917.txt,002,0.015219
cv253_10190.txt,004,0.518854
cv253_10190.txt,001,0.24639
cv253_10190.txt,002,0.234756
cv033_25680.txt,000,0.562676
cv033_25680.txt,002,0.222115
cv033_25680.txt,003,0.215208
cv157_29302.txt,002,0.815731
cv157_29302.txt,003,0.105734
cv157_29302.txt,000,0.078535
cv056_14663.txt,000,0.921894
cv056_14663.txt,005,0.078106
cv131_11568.txt,001,0.593863
cv131_11568.txt,000,0.36227
cv131_11568.txt,003,0.043867
cv057_7962.txt,004,0.834578
cv057_7962.txt,003,0.165422
cv323_29633.txt,000,0.543033
cv323_29633.txt,004,0.330003
cv323_29633.txt,002,0.126963
cv384_18536.txt,002,0.889369
cv384_18536.txt,000,0.110631
cv072_5928.txt,000,0.682443
cv072_5928.txt,003,0.17935
cv072_5928.txt,001,0.116832
cv072_5928.txt,002,0.021374
cv068_14810.txt,002,0.595187
cv068_14810.txt,003,0.347725
cv068_14810.txt,006,0.057088
cv133_18065.txt,005,1.0
cv359_6751.txt,000,0.959077
cv359_6751.txt,003,0.040923
cv074_7188.txt,002,0.741001
cv074_7188.txt,004,0.141669
cv074_7188.txt,000,0.11733
cv080_14899.txt,001,0.818021
cv080_14899.txt,000,0.181979
cv044_18429.txt,002,0.623705
cv044_18429.txt,006,0.200298
cv044_18429.txt,001,0.175997
cv191_29539.txt,001,0.617757
cv191_29539.txt,002,0.20724
cv191_29539.txt,004,0.132656
cv191_29539.txt,003,0.042347
cv258_5627.txt,002,0.875076
cv258_5627.txt,003,0.124924
cv226_26692.txt,000,0.392959
cv226_26692.txt,001,0.385024
cv226_26692.txt,002,0.222017
cv349_15032.txt,000,0.414436
cv349_15032.txt,003,0.285246
cv349_15032.txt,001,0.173793
cv349_15032.txt,007,0.079366
cv349_15032.txt,006,0.03031
cv349_15032.txt,002,0.01685
cv337_29061.txt,009,0.907906
cv337_29061.txt,000,0.092094
cv304_28489.txt,003,0.672268
cv304_28489.txt,002,0.173467
cv304_28489.txt,009,0.082427
cv304_28489.txt,006,0.071838
cv209_28973.txt,000,0.808055
cv209_28973.txt,004,0.124549
cv209_28973.txt,002,0.062063
cv209_28973.txt,001,0.005332
cv221_27081.txt,006,0.325301
cv221_27081.txt,000,0.301854
cv221_27081.txt,002,0.252734
cv221_27081.txt,003,0.120112
cv336_10363.txt,004,0.451926
cv336_10363.txt,000,0.250898
cv336_10363.txt,002,0.21647
cv336_10363.txt,003,0.080706
cv313_19337.txt,000,0.570718
cv313_19337.txt,002,0.251755
cv313_19337.txt,005,0.091381
cv313_19337.txt,004,0.086146
cv292_7804.txt,002,0.722537
cv292_7804.txt,005,0.162187
cv292_7804.txt,000,0.062646
cv292_7804.txt,003,0.052631
cv294_12695.txt,003,0.756761
cv294_12695.txt,008,0.228173
cv294_12695.txt,001,0.015065
cv137_17020.txt,001,0.513881
cv137_17020.txt,000,0.289689
cv137_17020.txt,005,0.19643
cv224_18875.txt,001,0.571526
cv224_18875.txt,004,0.428474
cv338_9183.txt,001,0.443173
cv338_9183.txt,003,0.201738
cv338_9183.txt,004,0.197799
cv338_9183.txt,000,0.131948
cv338_9183.txt,008,0.025342
cv077_23172.txt,002,0.815954
cv077_23172.txt,009,0.120308
cv077_23172.txt,003,0.063738
cv241_24602.txt,002,0.704262
cv241_24602.txt,001,0.14709
cv241_24602.txt,000,0.100339
cv241_24602.txt,004,0.04831
cv039_5963.txt,003,0.754993
cv039_5963.txt,000,0.20773
cv039_5963.txt,007,0.037277
cv139_14236.txt,001,0.471677
cv139_14236.txt,002,0.387816
cv139_14236.txt,000,0.103402
cv139_14236.txt,003,0.037106
cv067_21192.txt,001,0.781373
cv067_21192.txt,000,0.218627
cv143_21158.txt,000,0.964901
cv143_21158.txt,001,0.035099
cv121_18621.txt,004,0.544453
cv121_18621.txt,001,0.455547
cv362_16985.txt,002,0.367414
cv362_16985.txt,003,0.255051
cv362_16985.txt,006,0.251937
cv362_16985.txt,001,0.125599
cv115_26443.txt,000,0.847207
cv115_26443.txt,003,0.085996
cv115_26443.txt,005,0.035477
cv115_26443.txt,002,0.03132
cv011_13044.txt,002,0.886563
cv011_13044.txt,000,0.088441
cv011_13044.txt,003,0.024995
cv364_14254.txt,004,0.490317
cv364_14254.txt,001,0.20372
cv364_14254.txt,000,0.187312
cv364_14254.txt,005,0.118651
cv255_15267.txt,002,0.74034
cv255_15267.txt,003,0.091058
cv255_15267.txt,000,0.088801
cv255_15267.txt,001,0.057428
cv255_15267.txt,006,0.022373
cv332_17997.txt,004,0.904926
cv332_17997.txt,000,0.053069
cv332_17997.txt,001,0.042005
cv154_9562.txt,000,0.653898
cv154_9562.txt,003,0.147754
cv154_9562.txt,002,0.133387
cv154_9562.txt,004,0.064961
cv367_24065.txt,001,0.433465
cv367_24065.txt,007,0.26526
cv367_24065.txt,000,0.244763
cv367_24065.txt,003,0.056512
cv190_27176.txt,001,0.646285
cv190_27176.txt,000,0.154449
cv190_27176.txt,003,0.116299
cv190_27176.txt,006,0.082966
cv196_28898.txt,002,0.483022
cv196_28898.txt,003,0.379619
cv196_28898.txt,006,0.137359
cv328_10908.txt,001,0.991013
cv328_10908.txt,000,0.008987
cv324_7502.txt,001,0.490003
cv324_7502.txt,000,0.352058
cv324_7502.txt,002,0.157939
cv271_15364.txt,002,0.777477
cv271_15364.txt,005,0.089077
cv271_15364.txt,000,0.075427
cv271_15364.txt,001,0.058019
cv370_5338.txt,001,0.909319
cv370_5338.txt,005,0.090681
cv073_23039.txt,002,0.788719
cv073_23039.txt,000,0.211281
cv232_16768.txt,001,0.5983
cv232_16768.txt,000,0.311415
cv232_16768.txt,002,0.090285
cv111_12253.txt,001,0.496036
cv111_12253.txt,000,0.271638
cv111_12253.txt,003,0.132388
cv111_12253.txt,002,0.048679
cv111_12253.txt,007,0.028441
cv111_12253.txt,006,0.022817
cv158_10914.txt,003,0.494493
cv158_10914.txt,001,0.329432
cv158_10914.txt,000,0.176075
cv305_9937.txt,006,0.811675
cv305_9937.txt,008,0.188325
cv007_4992.txt,002,0.630639
cv007_4992.txt,003,0.369361
cv023_13847.txt,001,0.857472
cv023_13847.txt,000,0.142528
cv028_26964.txt,003,0.466469
cv028_26964.txt,001,0.220541
cv028_26964.txt,002,0.181781
cv028_26964.txt,006,0.13121
cv312_29308.txt,003,0.488149
cv312_29308.txt,002,0.454788
cv312_29308.txt,008,0.051401
cv312_29308.txt,001,0.005663
cv117_25625.txt,001,0.882744
cv117_25625.txt,006,0.067474
cv117_25625.txt,002,0.049782
cv295_17060.txt,002,0.79729
cv295_17060.txt,001,0.19419
cv295_17060.txt,000,0.00852
cv103_11943.txt,001,0.732243
cv103_11943.txt,003,0.247685
cv103_11943.txt,006,0.020072
cv040_8829.txt,000,0.57466
cv040_8829.txt,001,0.368051
cv040_8829.txt,007,0.05729
cv243_22164.txt,001,0.458413
cv243_22164.txt,003,0.354056
cv243_22164.txt,000,0.174553
cv243_22164.txt,002,0.012978
cv127_16451.txt,003,0.788634
cv127_16451.txt,000,0.1482
cv127_16451.txt,002,0.063166
cv140_7963.txt,001,0.455047
cv140_7963.txt,000,0.393836
cv140_7963.txt,003,0.081308
cv140_7963.txt,002,0.069808
cv281_24711.txt,001,0.486824
cv281_24711.txt,000,0.351678
cv281_24711.txt,002,0.09194
cv281_24711.txt,003,0.069559
cv210_9557.txt,003,0.328381
cv210_9557.txt,001,0.326323
cv210_9557.txt,006,0.097823
cv210_9557.txt,002,0.090674
cv210_9557.txt,000,0.072735
cv210_9557.txt,004,0.071404
cv210_9557.txt,007,0.012661
cv286_26156.txt,000,0.75404
cv286_26156.txt,008,0.137605
cv286_26156.txt,004,0.108355
cv279_19452.txt,002,0.720989
cv279_19452.txt,000,0.279011
cv303_27366.txt,003,0.662515
cv303_27366.txt,002,0.204643
cv303_27366.txt,006,0.098862
cv303_27366.txt,000,0.03398
cv065_16909.txt,003,0.410622
cv065_16909.txt,001,0.294878
cv065_16909.txt,002,0.169872
cv065_16909.txt,004,0.104043
cv065_16909.txt,000,0.020585
cv260_15652.txt,001,0.629658
cv260_15652.txt,000,0.32697
cv260_15652.txt,003,0.043373
cv145_12239.txt,000,0.631077
cv145_12239.txt,001,0.366088
cv145_12239.txt,003,0.002835
cv152_9052.txt,000,0.35745
cv152_9052.txt,002,0.212375
cv152_9052.txt,006,0.135454
cv152_9052.txt,004,0.104807
cv152_9052.txt,001,0.096321
cv152_9052.txt,003,0.092085
cv152_9052.txt,007,0.001508
cv134_23300.txt,000,0.589379
cv134_23300.txt,002,0.179497
cv134_23300.txt,003,0.1473
cv134_23300.txt,004,0.083824
cv153_11607.txt,002,0.725866
cv153_11607.txt,003,0.274134
cv088_25274.txt,001,1.0
cv300_23302.txt,000,0.589607
cv300_23302.txt,004,0.189953
cv300_23302.txt,002,0.166466
cv300_23302.txt,003,0.053974
cv272_20313.txt,002,0.605882
cv272_20313.txt,003,0.174273
cv272_20313.txt,000,0.122467
cv272_20313.txt,001,0.097378
cv051_10751.txt,009,0.883654
cv051_10751.txt,001,0.087793
cv051_10751.txt,000,0.028554
cv215_23246.txt,000,0.769424
cv215_23246.txt,002,0.117268
cv215_23246.txt,003,0.113308
cv357_14710.txt,004,0.623972
cv357_14710.txt,001,0.269182
cv357_14710.txt,000,0.106846
cv234_22123.txt,001,0.50652
cv234_22123.txt,003,0.453923
cv234_22123.txt,009,0.032775
cv234_22123.txt,000,0.006781
cv048_18380.txt,000,0.958479
cv048_18380.txt,001,0.031335
cv048_18380.txt,002,0.010186
cv062_24556.txt,003,0.619193
cv062_24556.txt,000,0.24739
cv062_24556.txt,007,0.125174
cv062_24556.txt,001,0.008244
cv064_25842.txt,000,0.920724
cv064_25842.txt,005,0.079276
cv037_19798.txt,002,0.672392
cv037_19798.txt,003,0.204286
cv037_19798.txt,006,0.123321
cv179_9533.txt,002,0.516598
cv179_9533.txt,001,0.208268
cv179_9533.txt,003,0.174445
cv179_9533.txt,007,0.100689
cv032_23718.txt,000,0.538589
cv032_23718.txt,001,0.406611
cv032_23718.txt,009,0.028797
cv032_23718.txt,003,0.014131
cv032_23718.txt,006,0.011872
cv058_8469.txt,002,1.0
cv089_12222.txt,002,0.507937
cv089_12222.txt,000,0.259855
cv089_12222.txt,001,0.232208
